infection_id,source_agent_id,infected_agent_id,event_id,space_uuid,slot,transmission_probability,infection_chain_id
970ce150-851a-4952-83a7-3d2cced01b05,agent_e2d1b40d_70cd_43a3_9467_b1a99b1f5351_0007,agent_e2d1b40d_70cd_43a3_9467_b1a99b1f5351_0033,event_10_e2d1b40d_70cd_43a3_9467_b1a99b1f5351_95543dca_b4af_44ef_8e3e_5329f03deb3e,5cb6433c-05a5-4955-a8e6-bf9b2962b4df,240,0.024499999999999966,agent_e2d1b40d_70cd_43a3_9467_b1a99b1f5351_0007
