infection_id,source_agent_id,infected_agent_id,event_id,space_uuid,slot,transmission_probability,infection_chain_id
a7f7e850-35ff-41dc-8601-e9be1c173a9c,agent_e2d1b40d_70cd_43a3_9467_b1a99b1f5351_0057,agent_e2d1b40d_70cd_43a3_9467_b1a99b1f5351_0005,event_5_e2d1b40d_70cd_43a3_9467_b1a99b1f5351_95543dca_b4af_44ef_8e3e_5329f03deb3e,5cb6433c-05a5-4955-a8e6-bf9b2962b4df,120,0.05600000000000005,agent_e2d1b40d_70cd_43a3_9467_b1a99b1f5351_0057
e78da44e-30bc-4746-af5b-babe1f0f9be3,agent_e2d1b40d_70cd_43a3_9467_b1a99b1f5351_0039,agent_e2d1b40d_70cd_43a3_9467_b1a99b1f5351_0048,event_5_e2d1b40d_70cd_43a3_9467_b1a99b1f5351_580fee0b_25ae_43e0_a05b_85a735317f65,042fe007-c088-4f72-9960-cc05e7cd69ed,124,0.05600000000000005,agent_e2d1b40d_70cd_43a3_9467_b1a99b1f5351_0039
