slot,day_index,susceptible,exposed,infectious,recovered,new_infections,isolated
3696,154,25,0,0,5,0,0
3720,155,25,0,0,5,0,0
3721,155,25,0,0,5,0,0
3722,155,25,0,0,5,0,0
3723,155,25,0,0,5,0,0
3724,155,25,0,0,5,0,0
3725,155,25,0,0,5,0,0
3726,155,25,0,0,5,0,0
3727,155,25,0,0,5,0,0
3744,156,25,0,0,5,0,0
3768,157,25,0,0,5,0,0
3792,158,25,0,0,5,0,0
3816,159,25,0,0,5,0,0
3840,160,25,0,0,5,0,0
3841,160,25,0,0,5,0,0
3842,160,25,0,0,5,0,0
3843,160,25,0,0,5,0,0
3844,160,25,0,0,5,0,0
3845,160,25,0,0,5,0,0
3846,160,25,0,0,5,0,0
3847,160,25,0,0,5,0,0
3864,161,25,0,0,5,0,0
3888,162,25,0,0,5,0,0
3912,163,25,0,0,5,0,0
3936,164,25,0,0,5,0,0
3960,165,25,0,0,5,0,0
3961,165,25,0,0,5,0,0
3962,165,25,0,0,5,0,0
3963,165,25,0,0,5,0,0
3964,165,25,0,0,5,0,0
3965,165,25,0,0,5,0,0
3966,165,25,0,0,5,0,0
3967,165,25,0,0,5,0,0
3984,166,25,0,0,5,0,0
4008,167,25,0,0,5,0,0
4032,168,25,0,0,5,0,0
4056,169,25,0,0,5,0,0
4080,170,25,0,0,5,0,0
4081,170,25,0,0,5,0,0
4082,170,25,0,0,5,0,0
4083,170,25,0,0,5,0,0
4084,170,25,0,0,5,0,0
4085,170,25,0,0,5,0,0
4086,170,25,0,0,5,0,0
4087,170,25,0,0,5,0,0
4104,171,25,0,0,5,0,0
4128,172,25,0,0,5,0,0
4152,173,25,0,0,5,0,0
4176,174,25,0,0,5,0,0
4200,175,25,0,0,5,0,0
4201,175,25,0,0,5,0,0
4202,175,25,0,0,5,0,0
4203,175,25,0,0,5,0,0
4204,175,25,0,0,5,0,0
4205,175,25,0,0,5,0,0
4206,175,25,0,0,5,0,0
4207,175,25,0,0,5,0,0
4224,176,25,0,0,5,0,0
4248,177,25,0,0,5,0,0
4272,178,25,0,0,5,0,0
4296,179,25,0,0,5,0,0
4320,180,25,0,0,5,0,0
4321,180,25,0,0,5,0,0
4322,180,25,0,0,5,0,0
4323,180,25,0,0,5,0,0
4324,180,25,0,0,5,0,0
4325,180,25,0,0,5,0,0
4326,180,25,0,0,5,0,0
4327,180,25,0,0,5,0,0
4344,181,25,0,0,5,0,0
4368,182,25,0,0,5,0,0
4392,183,25,0,0,5,0,0
4416,184,25,0,0,5,0,0
4440,185,25,0,0,5,0,0
4441,185,25,0,0,5,0,0
4442,185,25,0,0,5,0,0
4443,185,25,0,0,5,0,0
4444,185,25,0,0,5,0,0
4445,185,25,0,0,5,0,0
4446,185,25,0,0,5,0,0
4447,185,25,0,0,5,0,0
4464,186,25,0,0,5,0,0
4488,187,25,0,0,5,0,0
4512,188,25,0,0,5,0,0
4536,189,25,0,0,5,0,0
4560,190,25,0,0,5,0,0
4561,190,25,0,0,5,0,0
4562,190,25,0,0,5,0,0
4563,190,25,0,0,5,0,0
4564,190,25,0,0,5,0,0
4565,190,25,0,0,5,0,0
4566,190,25,0,0,5,0,0
4567,190,25,0,0,5,0,0
4584,191,25,0,0,5,0,0
4608,192,25,0,0,5,0,0
4632,193,25,0,0,5,0,0
4656,194,25,0,0,5,0,0
4680,195,25,0,0,5,0,0
4681,195,25,0,0,5,0,0
4682,195,25,0,0,5,0,0
4683,195,25,0,0,5,0,0
4684,195,25,0,0,5,0,0
4685,195,25,0,0,5,0,0
4686,195,25,0,0,5,0,0
4687,195,25,0,0,5,0,0
4704,196,25,0,0,5,0,0
4728,197,25,0,0,5,0,0
4752,198,25,0,0,5,0,0
4776,199,25,0,0,5,0,0
4800,200,25,0,0,5,0,0
4801,200,25,0,0,5,0,0
4802,200,25,0,0,5,0,0
4803,200,25,0,0,5,0,0
4804,200,25,0,0,5,0,0
4805,200,25,0,0,5,0,0
4806,200,25,0,0,5,0,0
4807,200,25,0,0,5,0,0
4824,201,25,0,0,5,0,0
4848,202,25,0,0,5,0,0
4872,203,25,0,0,5,0,0
4896,204,25,0,0,5,0,0
4920,205,25,0,0,5,0,0
4921,205,25,0,0,5,0,0
4922,205,25,0,0,5,0,0
4923,205,25,0,0,5,0,0
4924,205,25,0,0,5,0,0
4925,205,25,0,0,5,0,0
4926,205,25,0,0,5,0,0
4927,205,25,0,0,5,0,0
4944,206,25,0,0,5,0,0
4968,207,25,0,0,5,0,0
4992,208,25,0,0,5,0,0
5016,209,25,0,0,5,0,0
5040,210,25,0,0,5,0,0
5041,210,25,0,0,5,0,0
5042,210,25,0,0,5,0,0
5043,210,25,0,0,5,0,0
5044,210,25,0,0,5,0,0
5045,210,25,0,0,5,0,0
5046,210,25,0,0,5,0,0
5047,210,25,0,0,5,0,0
5064,211,25,0,0,5,0,0
5088,212,25,0,0,5,0,0
5112,213,25,0,0,5,0,0
5136,214,25,0,0,5,0,0
5160,215,25,0,0,5,0,0
5161,215,25,0,0,5,0,0
5162,215,25,0,0,5,0,0
5163,215,25,0,0,5,0,0
5164,215,25,0,0,5,0,0
5165,215,25,0,0,5,0,0
5166,215,25,0,0,5,0,0
5167,215,25,0,0,5,0,0
5184,216,25,0,0,5,0,0
5208,217,25,0,0,5,0,0
5232,218,25,0,0,5,0,0
5256,219,25,0,0,5,0,0
5280,220,25,0,0,5,0,0
5281,220,25,0,0,5,0,0
5282,220,25,0,0,5,0,0
5283,220,25,0,0,5,0,0
5284,220,25,0,0,5,0,0
5285,220,25,0,0,5,0,0
5286,220,25,0,0,5,0,0
5287,220,25,0,0,5,0,0
5304,221,25,0,0,5,0,0
5328,222,25,0,0,5,0,0
5352,223,25,0,0,5,0,0
5376,224,25,0,0,5,0,0
5400,225,25,0,0,5,0,0
5401,225,25,0,0,5,0,0
5402,225,25,0,0,5,0,0
5403,225,25,0,0,5,0,0
5404,225,25,0,0,5,0,0
5405,225,25,0,0,5,0,0
5406,225,25,0,0,5,0,0
5407,225,25,0,0,5,0,0
5424,226,25,0,0,5,0,0
5448,227,25,0,0,5,0,0
5472,228,25,0,0,5,0,0
5496,229,25,0,0,5,0,0
5520,230,25,0,0,5,0,0
5521,230,25,0,0,5,0,0
5522,230,25,0,0,5,0,0
5523,230,25,0,0,5,0,0
5524,230,25,0,0,5,0,0
5525,230,25,0,0,5,0,0
5526,230,25,0,0,5,0,0
5527,230,25,0,0,5,0,0
5544,231,25,0,0,5,0,0
5568,232,25,0,0,5,0,0
5592,233,25,0,0,5,0,0
5616,234,25,0,0,5,0,0
5640,235,25,0,0,5,0,0
5641,235,25,0,0,5,0,0
5642,235,25,0,0,5,0,0
5643,235,25,0,0,5,0,0
5644,235,25,0,0,5,0,0
5645,235,25,0,0,5,0,0
5646,235,25,0,0,5,0,0
5647,235,25,0,0,5,0,0
5664,236,25,0,0,5,0,0
5688,237,25,0,0,5,0,0
5712,238,25,0,0,5,0,0
5736,239,25,0,0,5,0,0
5760,240,25,0,0,5,0,0
5761,240,25,0,0,5,0,0
5762,240,25,0,0,5,0,0
5763,240,25,0,0,5,0,0
5764,240,25,0,0,5,0,0
5765,240,25,0,0,5,0,0
5766,240,25,0,0,5,0,0
5767,240,25,0,0,5,0,0
5784,241,25,0,0,5,0,0
5808,242,25,0,0,5,0,0
5832,243,25,0,0,5,0,0
5856,244,25,0,0,5,0,0
5880,245,25,0,0,5,0,0
5881,245,25,0,0,5,0,0
5882,245,25,0,0,5,0,0
5883,245,25,0,0,5,0,0
5884,245,25,0,0,5,0,0
5885,245,25,0,0,5,0,0
5886,245,25,0,0,5,0,0
5887,245,25,0,0,5,0,0
5904,246,25,0,0,5,0,0
5928,247,25,0,0,5,0,0
5952,248,25,0,0,5,0,0
5976,249,25,0,0,5,0,0
6000,250,25,0,0,5,0,0
6001,250,25,0,0,5,0,0
6002,250,25,0,0,5,0,0
6003,250,25,0,0,5,0,0
6004,250,25,0,0,5,0,0
6005,250,25,0,0,5,0,0
6006,250,25,0,0,5,0,0
6007,250,25,0,0,5,0,0
6024,251,25,0,0,5,0,0
6048,252,25,0,0,5,0,0
6072,253,25,0,0,5,0,0
6096,254,25,0,0,5,0,0
6120,255,25,0,0,5,0,0
6121,255,25,0,0,5,0,0
6122,255,25,0,0,5,0,0
6123,255,25,0,0,5,0,0
6124,255,25,0,0,5,0,0
6125,255,25,0,0,5,0,0
6126,255,25,0,0,5,0,0
6127,255,25,0,0,5,0,0
6144,256,25,0,0,5,0,0
6168,257,25,0,0,5,0,0
6192,258,25,0,0,5,0,0
6216,259,25,0,0,5,0,0
6240,260,25,0,0,5,0,0
6241,260,25,0,0,5,0,0
6242,260,25,0,0,5,0,0
6243,260,25,0,0,5,0,0
6244,260,25,0,0,5,0,0
6245,260,25,0,0,5,0,0
6246,260,25,0,0,5,0,0
6247,260,25,0,0,5,0,0
6264,261,25,0,0,5,0,0
6288,262,25,0,0,5,0,0
6312,263,25,0,0,5,0,0
6336,264,25,0,0,5,0,0
6360,265,25,0,0,5,0,0
6361,265,25,0,0,5,0,0
6362,265,25,0,0,5,0,0
6363,265,25,0,0,5,0,0
6364,265,25,0,0,5,0,0
6365,265,25,0,0,5,0,0
6366,265,25,0,0,5,0,0
6367,265,25,0,0,5,0,0
6384,266,25,0,0,5,0,0
6408,267,25,0,0,5,0,0
6432,268,25,0,0,5,0,0
6456,269,25,0,0,5,0,0
6480,270,25,0,0,5,0,0
6481,270,25,0,0,5,0,0
6482,270,25,0,0,5,0,0
6483,270,25,0,0,5,0,0
6484,270,25,0,0,5,0,0
6485,270,25,0,0,5,0,0
6486,270,25,0,0,5,0,0
6487,270,25,0,0,5,0,0
6504,271,25,0,0,5,0,0
6528,272,25,0,0,5,0,0
6552,273,25,0,0,5,0,0
6576,274,25,0,0,5,0,0
6600,275,25,0,0,5,0,0
6601,275,25,0,0,5,0,0
6602,275,25,0,0,5,0,0
6603,275,25,0,0,5,0,0
6604,275,25,0,0,5,0,0
6605,275,25,0,0,5,0,0
6606,275,25,0,0,5,0,0
6607,275,25,0,0,5,0,0
6624,276,25,0,0,5,0,0
6648,277,25,0,0,5,0,0
6672,278,25,0,0,5,0,0
6696,279,25,0,0,5,0,0
6720,280,25,0,0,5,0,0
6721,280,25,0,0,5,0,0
6722,280,25,0,0,5,0,0
6723,280,25,0,0,5,0,0
6724,280,25,0,0,5,0,0
6725,280,25,0,0,5,0,0
6726,280,25,0,0,5,0,0
6727,280,25,0,0,5,0,0
6744,281,25,0,0,5,0,0
6768,282,25,0,0,5,0,0
6792,283,25,0,0,5,0,0
6816,284,25,0,0,5,0,0
6840,285,25,0,0,5,0,0
6841,285,25,0,0,5,0,0
6842,285,25,0,0,5,0,0
6843,285,25,0,0,5,0,0
6844,285,25,0,0,5,0,0
6845,285,25,0,0,5,0,0
6846,285,25,0,0,5,0,0
6847,285,25,0,0,5,0,0
6864,286,25,0,0,5,0,0
6888,287,25,0,0,5,0,0
6912,288,25,0,0,5,0,0
6936,289,25,0,0,5,0,0
6960,290,25,0,0,5,0,0
6961,290,25,0,0,5,0,0
6962,290,25,0,0,5,0,0
6963,290,25,0,0,5,0,0
6964,290,25,0,0,5,0,0
6965,290,25,0,0,5,0,0
6966,290,25,0,0,5,0,0
6967,290,25,0,0,5,0,0
6984,291,25,0,0,5,0,0
7008,292,25,0,0,5,0,0
7032,293,25,0,0,5,0,0
7056,294,25,0,0,5,0,0
7080,295,25,0,0,5,0,0
7081,295,25,0,0,5,0,0
7082,295,25,0,0,5,0,0
