infection_id,source_agent_id,infected_agent_id,event_id,space_uuid,slot,transmission_probability,infection_chain_id
b3aa6902-f9d6-4b75-9bda-ce829bbdad61,agent_e2d1b40d_70cd_43a3_9467_b1a99b1f5351_0051,agent_e2d1b40d_70cd_43a3_9467_b1a99b1f5351_0014,event_5_e2d1b40d_70cd_43a3_9467_b1a99b1f5351_95543dca_b4af_44ef_8e3e_5329f03deb3e,5cb6433c-05a5-4955-a8e6-bf9b2962b4df,120,0.05600000000000005,agent_e2d1b40d_70cd_43a3_9467_b1a99b1f5351_0051
a0d4aef0-8bdd-4ce6-b516-380aeb6765ea,agent_e2d1b40d_70cd_43a3_9467_b1a99b1f5351_0004,agent_e2d1b40d_70cd_43a3_9467_b1a99b1f5351_0044,event_5_e2d1b40d_70cd_43a3_9467_b1a99b1f5351_580fee0b_25ae_43e0_a05b_85a735317f65,042fe007-c088-4f72-9960-cc05e7cd69ed,124,0.05600000000000005,agent_e2d1b40d_70cd_43a3_9467_b1a99b1f5351_0004
