infection_id,source_agent_id,infected_agent_id,event_id,space_uuid,slot,transmission_probability,infection_chain_id
f430a6eb-d6c4-4a7b-ac4d-eec39e3276b1,agent_e2d1b40d_70cd_43a3_9467_b1a99b1f5351_0051,agent_e2d1b40d_70cd_43a3_9467_b1a99b1f5351_0025,event_10_e2d1b40d_70cd_43a3_9467_b1a99b1f5351_95543dca_b4af_44ef_8e3e_5329f03deb3e,5cb6433c-05a5-4955-a8e6-bf9b2962b4df,240,0.024499999999999966,agent_e2d1b40d_70cd_43a3_9467_b1a99b1f5351_0051
